0.4005181	0.44536096	0.7607478	0.8845983	0.9324254	0.7424512	0.55217826	0.5944735	0.6920487
0.33077103	0.39977002	0.5405183	0.90801793	0.9974616	0.6430498	0.89325565	0.8540893	0.9051797
0.33724317	0.35888988	0.5790314	0.8793317	0.88639206	0.9488599	0.7397021	0.6855685	0.73802066
0.3421242	0.47112092	0.63024336	0.72100943	0.99788433	0.70522344	0.57510805	0.9279659	0.7331593
0.42651546	0.5383331	0.65262425	0.7841894	0.8414751	0.8504509	0.99701464	0.89061767	0.80882263
0.45368704	0.54706913	0.46376058	0.5189109	0.9474459	0.9986428	0.8807433	0.50193214	0.6387918
0.7623204	0.45123324	0.73256874	0.9898755	0.9658989	0.85075194	0.8809703	0.8461454	0.49540442
0.89560986	0.98821723	0.9511956	0.9526072	0.8611938	0.88075835	0.8836453	0.68024397	0.66709703
0.8916182	0.9032597	0.95111334	0.7579512	0.65218186	0.50938743	0.5055104	0.6830649	0.8361309
